num_nodi,x1F,x2F,x3F,x4F,10,20,30,40,50
2,0.00011450052261352539,0.00021383166313171387,0.00042253732681274414,0.0007714331150054932,0.0006530284881591797,0.0017493367195129395,0.002779364585876465,0.009749412536621094,0.02854841947555542
3,0.00013902783393859863,0.0005518496036529541,0.0004455745220184326,0.0004506707191467285,0.00023421645164489746,0.0026650428771972656,0.01709049940109253,0.0034221112728118896,0.0535740852355957
5,0.00020441412925720215,0.0008416473865509033,0.0011034011840820312,0.003223627805709839,0.0009481906890869141,0.001295924186706543,0.010397344827651978,0.03729653358459473,0.04333758354187012
8,0.00014823675155639648,0.0006428956985473633,0.00028634071350097656,0.0016086101531982422,0.0010467171669006348,0.004411816596984863,0.009970337152481079,0.008822381496429443,0.040105223655700684
10,0.00017920136451721191,0.0011137425899505615,0.0010024309158325195,0.0008808374404907227,0.0011449456214904785,0.018597722053527832,0.008778393268585205,0.012040197849273682,0.08121073246002197
15,0.0004253387451171875,0.00047659873962402344,0.001941293478012085,0.0017379820346832275,0.0020245015621185303,0.012446165084838867,0.016089558601379395,0.03537300229072571,0.11213994026184082
