num_nodi,x1F,x2F,x3F,x4F,10,20,30,40,50
2,11.650522654992528,10.54826933098957,13.458614909090102,16.201317102997564,11.032384818070568,13.551325942040421,18.391412984929048,22.59652958693914,26.67541203799192
3,14.077022743993439,15.07594234496355,16.491137275006622,18.534534982056357,15.262997562997043,18.65543390705716,23.57416563492734,30.586995617020875,39.20875789702404
5,23.935840286081657,25.4160635729786,27.56961918901652,30.96015770593658,25.352527912007645,31.034839148982428,39.49794201401528,50.9167724030558,65.20893259206787
8,38.025575306033716,40.764775571995415,44.47271661798004,49.499269783031195,40.62544218101539,49.965220032958314,63.41611051291693,81.72169378795661,103.9512610869715
10,47.11851565807592,50.972496701055206,55.67386025004089,62.51044245006051,50.55800651293248,62.42005571897607,78.98952826706227,101.93014131800737,129.25034330796916
15,69.95152230304666,75.53906188404653,82.92896818800364,92.96405939897522,75.72094591101632,94.35857018595561,118.92376598203555,153.5760252099717,195.2196068679914
