num_nodi,x1F,x2F,x3F,x4F,10,20,30,40,50
2,2.108565052971244,0.608688865089789,0.5926180470269173,0.5933215389959514,0.647504901047796,0.8482934709172696,1.1042600569780916,1.316245522000827,1.6663506989134476
3,0.8544773639878258,0.8715107659809291,0.8815041549969465,0.8835148669313639,0.9689404660603032,1.210240088053979,1.6308023110032082,1.9889402670087293,2.536046696943231
5,1.4114590110257268,1.4290496640605852,1.4506726280087605,1.5576624210225418,1.6180036519654095,1.9809569130884483,2.5446934680221602,3.3251278230454773,4.2213237000396475
8,2.2818737119669095,2.299422746989876,2.4062370009487495,2.45621068298351,2.5716804430121556,3.1750693200156093,4.153985643060878,5.176224290044047,6.808908067061566
10,2.842600635951385,2.898840956040658,3.0005664250347763,2.986731009907089,3.2294859680114314,4.0688108240719885,5.072187877027318,6.680450172978453,8.364488495048136
15,4.2079089359613135,4.461746099987067,4.329602100071497,4.402048091986217,4.884106538025662,5.98549828492105,7.668421249021776,9.89170933002606,12.623212361009791
