xor_dim,num_nodi,node_size,node_size_label,accuracy,f1,auc_roc,best_val_acc,final_loss,min_loss,loss_stability,convergence_epoch,training_time_s,n_params,error
1,2,1,x1F,0.5,0.6666666666666666,0.41750000000000004,0.5,0.6961561441421509,0.6961561441421509,4.506111145019531e-05,,2.108565052971244,9,
1,2,2,x2F,0.5,0.0,0.37,0.5,0.7979325652122498,0.7979325652122498,0.0005863010883331299,,0.608688865089789,15,
1,2,3,x3F,0.5,0.6666666666666666,0.33000000000000007,0.5,0.7042533159255981,0.7042533159255981,3.808736801147461e-05,,0.5926180470269173,25,
1,2,4,x4F,0.5,0.0,0.2875,0.5,0.725256085395813,0.725256085395813,0.0009972453117370605,,0.5933215389959514,39,
1,2,10,10,0.5,0.0,0.1,0.5,1.0346271991729736,1.0346271991729736,0.003345787525177002,,0.647504901047796,207,
1,2,20,20,0.5,0.0,0.0,0.5,1.7240400314331055,1.7240400314331055,0.009504914283752441,,0.8482934709172696,807,
1,2,30,30,0.5,0.6666666666666666,1.0,0.5,0.7643828392028809,0.7643828392028809,0.007232636213302612,,1.1042600569780916,1807,
1,2,40,40,0.5,0.6666666666666666,1.0,0.5,1.415277123451233,1.415277123451233,0.015332818031311035,,1.316245522000827,3207,
1,2,50,50,0.5,0.6666666666666666,1.0,0.5,5.015725612640381,5.015725612640381,0.04954051971435547,,1.6663506989134476,5007,
1,3,1,x1F,0.5,0.6666666666666666,0.58,0.5,0.7150620818138123,0.7150620818138123,0.0001729726791381836,,0.8544773639878258,13,
1,3,2,x2F,0.5,0.6666666666666666,0.6224999999999999,0.5,0.6966124773025513,0.6966124773025513,4.6640634536743164e-05,,0.8715107659809291,22,
1,3,3,x3F,0.5,0.6666666666666666,0.6675,0.5,0.716094970703125,0.716094970703125,0.00024825334548950195,,0.8815041549969465,37,
1,3,4,x4F,0.35,0.23529411764705882,0.275,0.35,0.726525604724884,0.726525604724884,0.0005815029144287109,,0.8835148669313639,58,
1,3,10,10,0.5,0.6666666666666666,0.8999999999999999,0.5,0.8211088180541992,0.8211088180541992,0.0037973523139953613,,0.9689404660603032,310,
