num_nodi,x1F,x2F,x3F,x4F,10,20,30,40,50
2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3,0.5,0.5,0.5,0.35,0.5,0.5,0.5,0.5,0.5
5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
8,0.5,0.5,0.5,0.6,0.5,0.5,0.1,0.5,0.5
10,0.4,0.65,0.325,0.5,0.5,0.5,0.5,0.5,0.5
15,0.5,0.5,0.6,0.65,0.5,0.5,0.5,0.5,0.5
