num_nodi,x1F,x2F,x3F,x4F,10,20,30,40,50
2,0.463828125,0.46460937500000005,0.4626171875,0.4615625000000001,0.48244140625,0.5352343749999999,0.4655859375,0.5340625,0.5269531249999999
3,0.4612109375,0.46328125,0.5317578125,0.45984375,0.47343750000000007,0.5347265625,0.46640625,0.46464843749999996,0.5233203125
5,0.534296875,0.46320312500000005,0.463203125,0.46216796875,0.46941406250000006,0.53734375,0.46765625,0.4655859375,0.4715625
8,0.534453125,0.53197265625,0.46230468750000003,0.5361328125,0.472421875,0.4649609375,0.5321874999999999,0.4664453125,0.4512109375000001
10,0.5354296875,0.46207031249999997,0.46328125,0.46421875,0.5265234375000001,0.46417968750000005,0.5348828125,0.5334375,0.52671875
15,0.4631640625,0.46203125,0.46246093749999995,0.533203125,0.5246093749999999,0.5336328125,0.4457421875,0.46531249999999996,0.47234375
