xor_dim,num_nodi,node_size,node_size_label,accuracy,f1,auc_roc,best_val_acc,final_loss,min_loss,loss_stability,convergence_epoch,training_time_s,n_params,error
3,2,3,x1F,0.49375,0.0,0.45249999999999996,0.49375,0.6966519951820374,0.6966519951820374,8.45491886138916e-05,,2.3218868180410936,25,
3,2,6,x2F,0.5,0.0,0.451875,0.5,0.7095785140991211,0.7095785140991211,0.00024706125259399414,,2.368593330029398,79,
3,2,9,x3F,0.5,0.6666666666666666,0.5492187500000001,0.5,0.730782687664032,0.730782687664032,0.0002868175506591797,,2.548629284952767,169,
3,2,12,x4F,0.5,0.0,0.44859375,0.5,0.7079656720161438,0.7079656720161438,0.000479280948638916,,2.648607344017364,295,
3,2,10,10,0.5,0.0,0.4365625000000001,0.5,0.9740713238716125,0.9740713238716125,0.0029689669609069824,,2.5352974560810253,207,
3,2,20,20,0.5,0.6666666666666666,0.45156250000000003,0.5,0.702377438545227,0.702377438545227,0.00039005279541015625,,3.1251072380691767,807,
3,2,30,30,0.5,0.6666666666666666,0.5296875,0.5,1.2106821537017822,1.2106821537017822,0.007748007774353027,,4.055520994006656,1807,
3,2,40,40,0.5,0.6666666666666666,0.5198437499999999,0.5,2.574084997177124,2.574084997177124,0.022093534469604492,,5.187718261964619,3207,
3,2,50,50,0.5,0.0,0.49984375,0.5,1.9729598760604858,1.9729598760604858,0.021655261516571045,,6.563582789036445,5007,
3,3,3,x1F,0.5,0.0,0.45546875000000003,0.5,0.7023002505302429,0.7023002505302429,0.0001944899559020996,,3.429777236073278,37,
3,3,6,x2F,0.5,0.0,0.44921875,0.5,0.735802948474884,0.735802948474884,0.0006819665431976318,,3.5633789560524747,118,
3,3,9,x3F,0.5,0.0,0.44734375000000004,0.5,0.7583727836608887,0.7583727836608887,0.0016315281391143799,,3.7281502910191193,253,
3,3,12,x4F,0.5,0.0,0.55296875,0.5,0.7049589157104492,0.7049589157104492,0.0003381967544555664,,3.9204243189888075,442,
3,3,10,10,0.5,0.0,0.43390625000000005,0.5,0.7448916435241699,0.7448916435241699,0.000858604907989502,,3.88042038702406,310,
3,3,20,20,0.5,0.0,0.4496875,0.5,0.7649524807929993,0.7649524807929993,0.0016002655029296875,,4.650955588091165,1210,
3,3,30,30,0.5,0.0,0.46968750000000004,0.5,1.69524085521698,1.69524085521698,0.017290174961090088,,5.985507189063355,2710,
3,3,40,40,0.5,0.0,0.47187500000000004,0.5,0.728110671043396,0.728110671043396,0.004648864269256592,,7.597279620938934,4810,
3,3,50,50,0.5,0.6666666666666666,0.501171875,0.5,3.57315993309021,3.57315993309021,0.03353607654571533,,9.797544410103,7510,
3,5,3,x1F,0.5,0.6666666666666666,0.46125000000000005,0.5,0.6934735178947449,0.6934735178947449,2.4557113647460938e-05,,5.850259441067465,61,
3,5,6,x2F,0.5,0.0,0.45062499999999994,0.5,0.7418509721755981,0.7418509721755981,0.0008966922760009766,,5.894116337993182,196,
3,5,9,x3F,0.5,0.0,0.54421875,0.5,0.7040340304374695,0.7040340304374695,0.00035825371742248535,,6.250637943041511,421,
3,5,12,x4F,0.525,0.43283582089552236,0.55015625,0.51875,0.6956193447113037,0.6956193447113037,4.023313522338867e-06,,6.55466486106161,736,
3,5,10,10,0.5,0.6666666666666666,0.5646875,0.5,0.8713531494140625,0.8713531494140625,0.0031944215297698975,,6.348783552995883,516,
3,5,20,20,0.5,0.6666666666666666,0.55078125,0.5,0.7694783806800842,0.7694783806800842,0.0038434863090515137,,7.854565529967658,2016,
3,5,30,30,0.5,0.6666666666666666,0.50921875,0.5,0.695919930934906,0.695919930934906,0.0018364787101745605,,9.962771783932112,4516,
3,5,40,40,0.5,0.0,0.48015625000000006,0.5,1.4274580478668213,1.4274580478668213,0.014410316944122314,,12.851262611104175,8016,
3,5,50,50,0.5,0.6666666666666666,0.5015625,0.5,2.5979440212249756,2.5979440212249756,0.031975746154785156,,16.323560757911764,12516,
3,8,3,x1F,0.5,0.0,0.455,0.5,0.7230132222175598,0.7230132222175598,0.0004723966121673584,,9.130993959959596,97,
3,8,6,x2F,0.51875,0.3185840707964602,0.55375,0.525,0.6937006711959839,0.6937006711959839,0.00011244416236877441,,9.502499880967662,313,
3,8,9,x3F,0.46875,0.519774011299435,0.44796874999999997,0.475,0.6941596865653992,0.69411301612854,2.333521842956543e-05,,10.004071231000125,673,
3,8,12,x4F,0.5,0.0,0.4809375000000001,0.5,0.706902801990509,0.706902801990509,0.0016010701656341553,,10.586851025000215,1177,
3,8,10,10,0.5,0.0,0.43796875,0.5,0.7080066800117493,0.7080066800117493,0.0009807944297790527,,10.320296277990565,825,
3,8,20,20,0.5,0.6666666666666666,0.55421875,0.5,0.8735084533691406,0.8735084533691406,0.007571756839752197,,12.454733773949556,3225,
3,8,30,30,0.49375,0.2956521739130435,0.46640624999999997,0.50625,0.6925370097160339,0.6925370097160339,0.0004316568374633789,,15.917934649041854,7225,
3,8,40,40,0.5,0.6666666666666666,0.5209375,0.5,2.3660004138946533,2.3660004138946533,0.02609121799468994,,20.496747178956866,12825,
3,8,50,50,0.5,0.6666666666666666,0.50140625,0.5,1.8661495447158813,1.8661495447158813,0.03685218095779419,,26.20366084901616,20025,
3,10,3,x1F,0.525,0.5681818181818182,0.54125,0.5375,0.6939465403556824,0.6939465403556824,6.917119026184082e-05,,11.55316666001454,121,
3,10,6,x2F,0.5,0.0,0.5496875,0.5,0.6943425536155701,0.6943425536155701,0.0001767873764038086,,11.918901756056584,391,
3,10,9,x3F,0.5,0.6666666666666666,0.55203125,0.5,0.7132024765014648,0.7132024765014648,0.001475214958190918,,12.514166289009154,841,
3,10,12,x4F,0.49375,0.0,0.44609375,0.5,0.8154469728469849,0.8154469728469849,0.003278762102127075,,13.246256721904501,1471,
3,10,10,10,0.5125,0.23529411764705882,0.5615625,0.525,0.6944944262504578,0.6944944262504578,0.00014296174049377441,,12.584231625078246,1031,
3,10,20,20,0.5,0.0,0.4471875,0.5,0.7588271498680115,0.7588271498680115,0.004277229309082031,,15.57525379396975,4031,
3,10,30,30,0.5,0.6666666666666666,0.481875,0.5,0.6925644278526306,0.6925644278526306,0.0015097856521606445,,19.910776424920186,9031,
3,10,40,40,0.5,0.6666666666666666,0.52078125,0.5,3.410655975341797,3.410655975341797,0.05178415775299072,,25.780470855999738,16031,
3,10,50,50,0.5,0.0,0.47437500000000005,0.5,0.9912111163139343,0.9912111163139343,0.042992204427719116,,32.57622986799106,25031,
3,15,3,x1F,0.5,0.6666666666666666,0.54734375,0.5,0.7270189523696899,0.7270189523696899,0.000764995813369751,,17.17939561093226,181,
