num_nodi,x1F,x2F,x3F,x4F,10,20,30,40,50
2,0.45249999999999996,0.451875,0.5492187500000001,0.44859375,0.4365625000000001,0.45156250000000003,0.5296875,0.5198437499999999,0.49984375
3,0.45546875000000003,0.44921875,0.44734375000000004,0.55296875,0.43390625000000005,0.4496875,0.46968750000000004,0.47187500000000004,0.501171875
5,0.46125000000000005,0.45062499999999994,0.54421875,0.55015625,0.5646875,0.55078125,0.50921875,0.48015625000000006,0.5015625
8,0.455,0.55375,0.44796874999999997,0.4809375000000001,0.43796875,0.55421875,0.46640624999999997,0.5209375,0.50140625
10,0.54125,0.5496875,0.55203125,0.44609375,0.5615625,0.4471875,0.481875,0.52078125,0.47437500000000005
15,0.54734375,0.45249999999999996,0.44468749999999996,0.55234375,0.56453125,0.44875000000000004,0.45531249999999995,0.505,0.5110937499999999
